Element Number,Area,Von Mises Stress
31979,2.40E-03,1.68E-03
31980,2.38E-03,1.70E-03
31981,2.42E-03,1.67E-03
31982,2.41E-03,1.62E-03
31983,2.41E-03,1.63E-03
31984,2.37E-03,1.59E-03
31985,2.39E-03,1.60E-03
31986,2.35E-03,1.58E-03
31987,2.35E-03,1.59E-03
31988,2.39E-03,1.57E-03
31989,2.37E-03,1.58E-03
31990,2.45E-03,1.55E-03
31991,2.44E-03,1.56E-03
31992,2.47E-03,1.54E-03
31993,2.47E-03,1.56E-03
31994,2.47E-03,1.54E-03
31995,2.44E-03,1.59E-03
31996,2.45E-03,1.57E-03
31997,2.43E-03,1.61E-03
31998,2.44E-03,1.60E-03
31999,2.42E-03,1.62E-03
32000,2.43E-03,1.62E-03
32001,2.48E-03,1.63E-03
32002,2.44E-03,1.63E-03
32003,2.42E-03,1.63E-03
32004,2.45E-03,1.63E-03
32005,2.40E-03,1.64E-03
32006,2.41E-03,1.64E-03
32007,2.40E-03,1.66E-03
32008,2.38E-03,1.65E-03
32009,2.42E-03,1.67E-03
32010,2.41E-03,1.66E-03
32011,2.43E-03,1.69E-03
32012,2.42E-03,1.68E-03
32013,2.45E-03,1.71E-03
32014,2.45E-03,1.70E-03
32015,2.39E-03,1.72E-03
32016,2.42E-03,1.71E-03
32017,2.34E-03,1.72E-03
32018,2.36E-03,1.72E-03
32019,2.31E-03,1.72E-03
32020,2.23E-03,1.74E-03
32021,2.39E-03,1.80E-03
32022,2.29E-03,2.11E-03
32023,2.33E-03,2.05E-03
32024,2.31E-03,2.23E-03
32025,2.30E-03,2.16E-03
32026,2.46E-03,2.31E-03
32027,2.76E-03,3.59E-03
32028,2.52E-03,1.64E-03
32029,2.45E-03,1.73E-03
32030,2.50E-03,1.68E-03
32031,3.00E-03,5.30E-03
32032,2.66E-03,1.81E-03
32033,2.32E-03,1.58E-03
32034,2.27E-03,1.59E-03
32035,2.44E-03,1.42E-03
32036,2.45E-03,1.40E-03
32037,2.50E-03,1.30E-03
32038,2.49E-03,1.30E-03
32039,2.27E-03,1.50E-03
32040,2.24E-03,1.50E-03
32041,2.28E-03,1.54E-03
32042,2.26E-03,1.53E-03
32043,2.34E-03,1.56E-03
32044,2.49E-03,1.61E-03
32045,2.42E-03,1.78E-03
32046,3.29E-03,2.86E-03
32047,3.46E-03,3.30E-03
32048,3.09E-03,1.25E-02
32049,3.26E-03,1.24E-02
32050,2.65E-03,2.17E-03
32051,2.81E-03,2.24E-03
32052,3.12E-03,2.60E-03
32053,2.94E-03,5.04E-03
32054,2.67E-03,2.69E-03
32055,2.70E-03,1.53E-03
32056,2.51E-03,1.05E-03
32057,2.59E-03,2.13E-03
32058,2.50E-03,1.05E-03
32059,2.50E-03,4.23E-03
32060,2.42E-03,4.70E-03
32061,2.28E-03,4.47E-03
32062,2.79E-03,5.81E-03
32063,2.93E-03,5.56E-03
32064,2.62E-03,6.27E-03
32065,2.68E-03,6.04E-03
32066,2.55E-03,6.71E-03
32067,2.61E-03,6.50E-03
32068,2.46E-03,7.13E-03
32069,2.52E-03,6.92E-03
32070,2.41E-03,7.53E-03
32071,2.44E-03,7.33E-03
32072,2.35E-03,7.91E-03
32073,2.38E-03,7.72E-03
32074,2.37E-03,8.28E-03
32075,2.37E-03,8.10E-03
32076,2.43E-03,8.66E-03
32077,2.41E-03,8.47E-03
32078,2.47E-03,9.04E-03
32079,2.46E-03,8.85E-03
32080,2.43E-03,9.41E-03
32081,2.44E-03,9.23E-03
32082,2.45E-03,9.79E-03
32083,2.43E-03,9.59E-03
32084,2.71E-03,1.02E-02
32085,2.52E-03,9.98E-03
32086,3.05E-03,1.04E-02
32087,4.41E-03,1.09E-02
32088,3.08E-03,1.09E-02
32089,3.71E-03,1.10E-02
32090,3.91E-03,1.09E-02
32091,3.00E-03,1.12E-02
32092,3.10E-03,1.11E-02
32093,2.89E-03,1.13E-02
32094,2.92E-03,1.13E-02
32095,2.77E-03,1.15E-02
32096,2.81E-03,1.14E-02
32097,2.66E-03,1.17E-02
32098,2.71E-03,1.16E-02
32099,2.57E-03,1.18E-02
32100,2.60E-03,1.18E-02
32101,2.48E-03,1.20E-02
32102,2.54E-03,1.19E-02
32103,2.44E-03,1.21E-02
32104,2.46E-03,1.21E-02
32105,2.37E-03,1.22E-02
32106,2.40E-03,1.22E-02
32107,2.34E-03,1.23E-02
32108,2.37E-03,1.23E-02
32109,2.35E-03,1.23E-02
32110,2.36E-03,1.23E-02
32111,2.38E-03,1.24E-02
32112,2.36E-03,1.24E-02
32113,2.43E-03,1.24E-02
32114,2.41E-03,1.24E-02
32115,2.47E-03,1.23E-02
32116,2.45E-03,1.24E-02
32117,2.53E-03,1.23E-02
32118,2.52E-03,1.23E-02
32119,2.58E-03,1.23E-02
32120,2.55E-03,1.23E-02
32121,2.64E-03,1.23E-02
32122,2.62E-03,1.23E-02
32123,2.68E-03,1.23E-02
32124,2.65E-03,1.23E-02
32125,2.68E-03,1.23E-02
32126,2.68E-03,1.23E-02
32127,2.62E-03,1.23E-02
32128,2.64E-03,1.23E-02
32129,2.56E-03,1.23E-02
32130,2.60E-03,1.23E-02
32131,2.51E-03,1.24E-02
32132,2.53E-03,1.24E-02
32133,2.56E-03,1.24E-02
32134,2.52E-03,1.24E-02
32135,2.55E-03,1.24E-02
32136,2.55E-03,1.24E-02
32137,2.49E-03,1.25E-02
32138,2.50E-03,1.25E-02
32139,2.42E-03,1.25E-02
32140,2.46E-03,1.25E-02
32141,2.43E-03,1.26E-02
32142,2.43E-03,1.26E-02
32143,2.47E-03,1.26E-02
32144,2.46E-03,1.26E-02
32145,2.51E-03,1.26E-02
32146,2.49E-03,1.26E-02
32147,2.46E-03,1.26E-02
32148,2.49E-03,1.26E-02
32149,2.41E-03,1.26E-02
32150,2.42E-03,1.26E-02
32151,2.41E-03,1.26E-02
32152,2.41E-03,1.26E-02
32153,2.44E-03,1.26E-02
32154,2.42E-03,1.26E-02
32155,2.52E-03,1.26E-02
32156,2.52E-03,1.26E-02
32157,2.56E-03,1.26E-02
32158,2.55E-03,1.26E-02
32159,2.52E-03,1.26E-02
32160,2.55E-03,1.26E-02
32161,2.43E-03,1.26E-02
32162,2.45E-03,1.26E-02
32163,2.36E-03,1.26E-02
32164,2.38E-03,1.26E-02
32165,2.36E-03,1.26E-02
32166,2.36E-03,1.26E-02
32167,2.43E-03,1.26E-02
32168,2.41E-03,1.26E-02
32169,2.59E-03,1.25E-02
32170,2.51E-03,1.26E-02
32171,2.65E-03,1.25E-02
32172,2.82E-03,1.22E-02
32173,2.54E-03,1.16E-02
32174,2.65E-03,1.19E-02
32175,2.46E-03,1.10E-02
32176,2.50E-03,1.13E-02
32177,2.51E-03,1.05E-02
32178,2.47E-03,1.07E-02
32179,2.51E-03,9.91E-03
32180,2.50E-03,1.02E-02
32181,2.52E-03,9.35E-03
32182,2.50E-03,9.63E-03
32183,2.51E-03,8.80E-03
32184,2.52E-03,9.08E-03
32185,2.52E-03,8.25E-03
32186,2.52E-03,8.52E-03
32187,2.53E-03,7.69E-03
32188,2.53E-03,7.97E-03
32189,2.52E-03,7.14E-03
32190,2.54E-03,7.42E-03
32191,2.53E-03,6.58E-03
32192,2.53E-03,6.86E-03
32193,2.54E-03,6.04E-03
32194,2.55E-03,6.31E-03
32195,2.56E-03,5.48E-03
32196,2.56E-03,5.76E-03
32197,2.60E-03,4.93E-03
32198,2.58E-03,5.21E-03
32199,2.61E-03,4.37E-03
32200,2.59E-03,4.65E-03
32201,2.65E-03,3.81E-03
32202,2.63E-03,4.09E-03
32203,2.71E-03,3.24E-03
32204,2.69E-03,3.53E-03
32205,2.70E-03,2.96E-03
32206,2.71E-03,2.03E-03
32207,2.64E-03,2.09E-03
32208,2.61E-03,1.91E-03
32209,2.64E-03,1.97E-03
32210,2.67E-03,1.85E-03
32211,2.25E-03,1.57E-03
32212,2.26E-03,1.59E-03
32213,2.28E-03,1.53E-03
32214,2.28E-03,1.55E-03
32215,2.36E-03,1.48E-03
32216,2.32E-03,1.51E-03
32217,2.40E-03,1.44E-03
32218,2.39E-03,1.46E-03
32219,2.44E-03,1.43E-03
32220,2.41E-03,1.37E-03
32221,2.42E-03,1.39E-03
32222,2.36E-03,1.35E-03
32223,2.37E-03,1.36E-03
32224,2.35E-03,1.34E-03
32225,2.34E-03,1.34E-03
32226,2.40E-03,1.33E-03
32227,2.38E-03,1.34E-03
32228,2.47E-03,1.31E-03
32229,2.44E-03,1.32E-03
32230,2.49E-03,1.30E-03
32231,2.45E-03,1.31E-03
32232,2.47E-03,1.30E-03
32233,2.45E-03,1.35E-03
32234,2.45E-03,1.33E-03
32235,2.45E-03,1.37E-03
32236,2.44E-03,1.36E-03
32237,2.42E-03,1.38E-03
32238,2.44E-03,1.38E-03
32239,2.47E-03,1.39E-03
32240,2.44E-03,1.39E-03
32241,2.42E-03,1.40E-03
32242,2.44E-03,1.39E-03
32243,2.41E-03,1.41E-03
32244,2.42E-03,1.40E-03
32245,2.41E-03,1.42E-03
32246,2.39E-03,1.41E-03
32247,2.43E-03,1.44E-03
32248,2.41E-03,1.43E-03
32249,2.44E-03,1.46E-03
32250,2.41E-03,1.45E-03
32251,2.46E-03,1.48E-03
32252,2.45E-03,1.47E-03
32253,2.41E-03,1.49E-03
32254,2.42E-03,1.48E-03
32255,2.34E-03,1.50E-03
32256,2.38E-03,1.49E-03
32257,2.32E-03,1.50E-03
32258,2.22E-03,1.51E-03
32259,2.23E-03,1.52E-03
32260,2.41E-03,1.58E-03
32261,2.35E-03,1.89E-03
32262,2.36E-03,1.83E-03
32263,2.39E-03,2.02E-03
32264,2.36E-03,1.95E-03
32265,2.49E-03,2.09E-03
32266,2.59E-03,1.42E-03
32267,2.52E-03,1.46E-03
32268,2.22E-03,1.09E-02
32269,2.95E-03,1.24E-02
32270,2.94E-03,2.31E-03
32271,2.47E-03,1.90E-03
32272,2.52E-03,1.86E-03
32273,2.67E-03,1.54E-03
32274,2.46E-03,1.17E-03
32275,2.45E-03,1.16E-03
32276,2.51E-03,1.06E-03
32277,2.48E-03,1.06E-03
32278,2.26E-03,1.31E-03
32279,2.29E-03,1.33E-03
32280,2.49E-03,1.39E-03
32281,2.48E-03,1.51E-03
32282,3.70E-03,2.96E-03
32283,3.15E-03,2.65E-03
32284,3.81E-03,3.26E-03
32285,2.85E-03,5.29E-03
32286,2.53E-03,5.08E-03
32287,2.28E-03,1.08E-02
32288,2.22E-03,1.09E-02
32289,2.73E-03,1.21E-02
32290,2.87E-03,1.24E-02
32291,2.44E-03,1.97E-03
32292,2.51E-03,8.18E-04
32293,2.50E-03,8.17E-04
32294,2.87E-03,2.05E-03
32295,2.17E-03,1.35E-03
32296,1.24E-03,4.62E-03
32297,2.04E-03,1.36E-03
32298,2.04E-03,1.33E-03
32299,2.25E-03,4.21E-03
32300,2.38E-03,4.46E-03
32301,2.80E-03,5.79E-03
32302,2.83E-03,5.55E-03
32303,2.65E-03,6.25E-03
32304,2.70E-03,6.03E-03
32305,2.54E-03,6.69E-03
32306,2.63E-03,6.47E-03
32307,2.46E-03,7.11E-03
32308,2.53E-03,6.90E-03
32309,2.41E-03,7.50E-03
32310,2.43E-03,7.30E-03
32311,2.36E-03,7.88E-03
32312,2.36E-03,7.69E-03
32313,2.39E-03,8.25E-03
32314,2.36E-03,8.06E-03
32315,2.43E-03,8.62E-03
32316,2.41E-03,8.43E-03
32317,2.50E-03,9.00E-03
32318,2.47E-03,8.81E-03
32319,2.47E-03,9.36E-03
32320,2.47E-03,9.18E-03
32321,2.50E-03,9.74E-03
32322,2.45E-03,9.55E-03
32323,2.62E-03,1.01E-02
32324,2.55E-03,9.93E-03
32325,2.87E-03,1.03E-02
32326,2.83E-03,1.11E-02
32327,3.50E-03,1.12E-02
32328,3.18E-03,1.12E-02
32329,3.33E-03,1.13E-02
32330,3.52E-03,1.12E-02
32331,3.04E-03,1.14E-02
32332,3.16E-03,1.13E-02
32333,2.90E-03,1.16E-02
32334,2.94E-03,1.15E-02
32335,2.77E-03,1.18E-02
32336,2.81E-03,1.17E-02
32337,2.68E-03,1.20E-02
32338,2.72E-03,1.19E-02
32339,2.56E-03,1.21E-02
32340,2.60E-03,1.20E-02
32341,2.49E-03,1.23E-02
32342,2.54E-03,1.22E-02
32343,2.43E-03,1.24E-02
32344,2.46E-03,1.24E-02
32345,2.37E-03,1.25E-02
32346,2.41E-03,1.25E-02
32347,2.37E-03,1.26E-02
32348,2.38E-03,1.26E-02
32349,2.37E-03,1.26E-02
32350,2.36E-03,1.26E-02
32351,2.38E-03,1.27E-02
32352,2.37E-03,1.27E-02
32353,2.43E-03,1.27E-02
32354,2.42E-03,1.27E-02
32355,2.47E-03,1.26E-02
32356,2.46E-03,1.26E-02
32357,2.54E-03,1.26E-02
32358,2.52E-03,1.26E-02
32359,2.58E-03,1.26E-02
32360,2.55E-03,1.26E-02
32361,2.66E-03,1.25E-02
32362,2.62E-03,1.26E-02
32363,2.69E-03,1.25E-02
32364,2.67E-03,1.25E-02
32365,2.68E-03,1.25E-02
32366,2.70E-03,1.25E-02
32367,2.62E-03,1.26E-02
32368,2.63E-03,1.26E-02
32369,2.57E-03,1.26E-02
32370,2.58E-03,1.26E-02
32371,2.51E-03,1.27E-02
32372,2.54E-03,1.26E-02
32373,2.55E-03,1.27E-02
32374,2.53E-03,1.27E-02
32375,2.53E-03,1.27E-02
32376,2.54E-03,1.27E-02
32377,2.48E-03,1.28E-02
32378,2.51E-03,1.28E-02
32379,2.40E-03,1.28E-02
32380,2.46E-03,1.28E-02
32381,2.42E-03,1.28E-02
32382,2.41E-03,1.28E-02
32383,2.47E-03,1.28E-02
32384,2.46E-03,1.28E-02
32385,2.49E-03,1.29E-02
32386,2.49E-03,1.29E-02
32387,2.45E-03,1.29E-02
32388,2.50E-03,1.29E-02
32389,2.41E-03,1.29E-02
32390,2.44E-03,1.29E-02
32391,2.41E-03,1.29E-02
32392,2.38E-03,1.29E-02
32393,2.44E-03,1.29E-02
32394,2.43E-03,1.29E-02
32395,2.52E-03,1.29E-02
32396,2.52E-03,1.29E-02
32397,2.56E-03,1.29E-02
32398,2.55E-03,1.29E-02
32399,2.53E-03,1.29E-02
32400,2.55E-03,1.29E-02
32401,2.43E-03,1.29E-02
32402,2.45E-03,1.29E-02
32403,2.35E-03,1.29E-02
32404,2.38E-03,1.29E-02
32405,2.36E-03,1.29E-02
32406,2.35E-03,1.29E-02
32407,2.46E-03,1.29E-02
32408,2.43E-03,1.29E-02
32409,2.60E-03,1.28E-02
32410,2.55E-03,1.28E-02
32411,2.83E-03,1.28E-02
32412,2.73E-03,1.28E-02
32413,2.99E-03,1.27E-02
32414,3.02E-03,1.27E-02
32415,2.59E-03,1.16E-02
32416,2.64E-03,1.19E-02
32417,2.49E-03,1.10E-02
32418,2.52E-03,1.13E-02
32419,2.50E-03,1.05E-02
32420,2.50E-03,1.07E-02
32421,2.51E-03,9.90E-03
32422,2.50E-03,1.02E-02
32423,2.52E-03,9.35E-03
32424,2.50E-03,9.63E-03
32425,2.51E-03,8.80E-03
32426,2.51E-03,9.07E-03
32427,2.51E-03,8.24E-03
32428,2.52E-03,8.52E-03
32429,2.53E-03,7.69E-03
32430,2.52E-03,7.97E-03
32431,2.54E-03,7.14E-03
32432,2.54E-03,7.42E-03
32433,2.53E-03,6.59E-03
32434,2.55E-03,6.86E-03
32435,2.54E-03,6.03E-03
32436,2.54E-03,6.31E-03
32437,2.56E-03,5.48E-03
32438,2.55E-03,5.76E-03
32439,2.58E-03,4.93E-03
32440,2.56E-03,5.21E-03
32441,2.60E-03,4.38E-03
32442,2.60E-03,4.65E-03
32443,2.64E-03,3.82E-03
32444,2.62E-03,4.10E-03
32445,2.70E-03,3.26E-03
32446,2.69E-03,3.54E-03
32447,2.68E-03,2.70E-03
32448,2.70E-03,2.98E-03
32449,2.57E-03,2.43E-03
32450,2.62E-03,1.77E-03
32451,2.59E-03,1.82E-03
32452,2.64E-03,1.64E-03
32453,2.62E-03,1.71E-03
32454,2.59E-03,1.58E-03
32455,2.27E-03,1.32E-03
32456,2.23E-03,1.34E-03
32457,2.31E-03,1.28E-03
32458,2.29E-03,1.30E-03
32459,2.37E-03,1.23E-03
32460,2.34E-03,1.26E-03
32461,2.42E-03,1.20E-03
32462,2.42E-03,1.21E-03
32463,2.47E-03,1.18E-03
32464,2.42E-03,1.13E-03
32465,2.42E-03,1.15E-03
32466,2.37E-03,1.11E-03
32467,2.36E-03,1.12E-03
32468,2.37E-03,1.10E-03
32469,2.35E-03,1.10E-03
32470,2.44E-03,1.09E-03
32471,2.39E-03,1.10E-03
32472,2.48E-03,1.07E-03
32473,2.45E-03,1.08E-03
32474,2.51E-03,1.06E-03
32475,2.45E-03,1.07E-03
32476,2.47E-03,1.06E-03
32477,2.45E-03,1.11E-03
32478,2.45E-03,1.09E-03
32479,2.44E-03,1.14E-03
32480,2.45E-03,1.13E-03
32481,2.44E-03,1.14E-03
32482,2.44E-03,1.14E-03
32483,2.48E-03,1.15E-03
32484,2.43E-03,1.15E-03
32485,2.44E-03,1.16E-03
32486,2.45E-03,1.16E-03
32487,2.41E-03,1.17E-03
32488,2.41E-03,1.17E-03
32489,2.43E-03,1.19E-03
32490,2.40E-03,1.18E-03
32491,2.42E-03,1.21E-03
32492,2.40E-03,1.20E-03
32493,2.44E-03,1.23E-03
32494,2.42E-03,1.22E-03
32495,2.45E-03,1.25E-03
32496,2.44E-03,1.24E-03
32497,2.41E-03,1.27E-03
32498,2.43E-03,1.26E-03
32499,2.35E-03,1.27E-03
32500,2.38E-03,1.27E-03
32501,2.28E-03,1.28E-03
32502,2.32E-03,1.28E-03
32503,2.22E-03,1.29E-03
32504,2.24E-03,1.29E-03
32505,2.22E-03,1.30E-03
32506,2.35E-03,1.34E-03
32507,2.45E-03,1.36E-03
32508,2.39E-03,1.67E-03
32509,2.43E-03,1.56E-03
32510,2.37E-03,1.61E-03
32511,2.43E-03,1.79E-03
32512,2.39E-03,1.73E-03
32513,2.63E-03,1.92E-03
32514,2.53E-03,1.86E-03
32515,2.78E-03,1.99E-03
32516,2.95E-03,2.10E-03
32517,3.05E-03,2.38E-03
32518,1.91E-03,1.19E-03
32519,2.01E-03,1.11E-03
32520,1.68E-03,1.13E-03
32521,2.65E-03,1.11E-02
32522,2.96E-03,1.27E-02
32523,2.47E-03,2.15E-03
32524,2.54E-03,1.27E-03
32525,2.12E-03,1.10E-03
32526,2.48E-03,9.34E-04
32527,2.48E-03,9.23E-04
32528,2.52E-03,8.20E-04
32529,2.48E-03,8.18E-04
32530,2.71E-03,1.21E-03
32531,2.67E-03,1.18E-03
32532,2.57E-03,1.25E-03
32533,3.22E-03,2.99E-03
32534,3.13E-03,2.70E-03
32535,3.34E-03,3.29E-03
32536,2.52E-03,5.86E-04
32537,2.52E-03,5.84E-04
32538,3.03E-03,2.14E-03
32539,2.98E-03,1.89E-03
32540,1.40E-03,4.64E-03
32541,2.65E-03,4.22E-03
32542,2.46E-03,4.83E-03
32543,2.79E-03,4.48E-03
32544,2.79E-03,5.30E-03
32545,2.61E-03,5.07E-03
32546,2.78E-03,5.77E-03
32547,2.81E-03,5.53E-03
32548,2.67E-03,6.24E-03
32549,2.72E-03,6.01E-03
32550,2.56E-03,6.67E-03
32551,2.62E-03,6.46E-03
32552,2.47E-03,7.08E-03
32553,2.51E-03,6.88E-03
32554,2.41E-03,7.47E-03
32555,2.41E-03,7.28E-03
32556,2.37E-03,7.84E-03
32557,2.38E-03,7.66E-03
32558,2.40E-03,8.21E-03
32559,2.36E-03,8.03E-03
32560,2.46E-03,8.58E-03
32561,2.41E-03,8.40E-03
32562,2.48E-03,8.95E-03
32563,2.48E-03,8.77E-03
32564,2.49E-03,9.32E-03
32565,2.48E-03,9.14E-03
32566,2.51E-03,9.68E-03
32567,2.47E-03,9.50E-03
32568,2.59E-03,1.01E-02
32569,2.54E-03,9.87E-03
32570,2.43E-03,1.04E-02
32571,2.59E-03,1.02E-02
32572,2.02E-03,1.07E-02
32573,2.24E-03,1.05E-02
32574,2.39E-03,1.11E-02
32575,2.38E-03,1.09E-02
32576,2.36E-03,1.13E-02
32577,1.87E-03,1.12E-02
32578,2.40E-03,1.14E-02
32579,3.05E-03,1.14E-02
32580,3.16E-03,1.14E-02
32581,3.21E-03,1.15E-02
32582,3.15E-03,1.14E-02
32583,3.18E-03,1.15E-02
32584,3.27E-03,1.15E-02
32585,3.03E-03,1.17E-02
32586,3.11E-03,1.16E-02
32587,2.89E-03,1.19E-02
32588,2.95E-03,1.18E-02
32589,2.77E-03,1.21E-02
32590,2.81E-03,1.20E-02
32591,2.68E-03,1.22E-02
32592,2.71E-03,1.22E-02
32593,2.56E-03,1.24E-02
32594,2.63E-03,1.23E-02
32595,2.48E-03,1.26E-02
32596,2.53E-03,1.25E-02
32597,2.41E-03,1.27E-02
32598,2.45E-03,1.27E-02
32599,2.38E-03,1.28E-02
32600,2.40E-03,1.28E-02
32601,2.36E-03,1.29E-02
32602,2.36E-03,1.29E-02
32603,2.37E-03,1.29E-02
32604,2.34E-03,1.29E-02
32605,2.38E-03,1.30E-02
32606,2.37E-03,1.30E-02
32607,2.42E-03,1.30E-02
32608,2.41E-03,1.30E-02
32609,2.48E-03,1.29E-02
32610,2.46E-03,1.29E-02
32611,2.54E-03,1.29E-02
32612,2.49E-03,1.29E-02
32613,2.57E-03,1.29E-02
32614,2.55E-03,1.29E-02
32615,2.64E-03,1.28E-02
32616,2.61E-03,1.28E-02
32617,2.68E-03,1.28E-02
32618,2.65E-03,1.28E-02
32619,2.67E-03,1.28E-02
32620,2.68E-03,1.28E-02
32621,2.61E-03,1.28E-02
32622,2.64E-03,1.28E-02
32623,2.57E-03,1.29E-02
32624,2.59E-03,1.29E-02
32625,2.51E-03,1.29E-02
32626,2.53E-03,1.29E-02
32627,2.55E-03,1.30E-02
32628,2.52E-03,1.29E-02
32629,2.53E-03,1.30E-02
32630,2.56E-03,1.30E-02
32631,2.47E-03,1.31E-02
32632,2.51E-03,1.30E-02
32633,2.43E-03,1.31E-02
32634,2.46E-03,1.31E-02
32635,2.43E-03,1.31E-02
32636,2.43E-03,1.31E-02
32637,2.48E-03,1.31E-02
32638,2.46E-03,1.31E-02
32639,2.49E-03,1.31E-02
32640,2.50E-03,1.31E-02
32641,2.46E-03,1.32E-02
32642,2.48E-03,1.31E-02
32643,2.41E-03,1.32E-02
32644,2.44E-03,1.32E-02
32645,2.41E-03,1.32E-02
32646,2.40E-03,1.32E-02
32647,2.45E-03,1.32E-02
32648,2.45E-03,1.32E-02
32649,2.52E-03,1.31E-02
32650,2.51E-03,1.31E-02
32651,2.56E-03,1.31E-02
32652,2.56E-03,1.31E-02
32653,2.52E-03,1.32E-02
32654,2.55E-03,1.31E-02
32655,2.43E-03,1.32E-02
32656,2.47E-03,1.32E-02
32657,2.36E-03,1.32E-02
32658,2.39E-03,1.32E-02
32659,2.38E-03,1.32E-02
32660,2.36E-03,1.32E-02
32661,2.47E-03,1.31E-02
32662,2.42E-03,1.32E-02
32663,2.62E-03,1.31E-02
32664,2.57E-03,1.31E-02
32665,2.76E-03,1.30E-02
32666,2.71E-03,1.31E-02
32667,2.94E-03,1.30E-02
32668,2.90E-03,1.30E-02
32669,2.98E-03,1.30E-02
32670,2.97E-03,1.27E-02
32671,3.15E-03,1.30E-02
32672,2.69E-03,1.21E-02
32673,2.79E-03,1.24E-02
32674,2.59E-03,1.16E-02
32675,2.64E-03,1.19E-02
32676,2.52E-03,1.10E-02
32677,2.53E-03,1.13E-02
32678,2.50E-03,1.05E-02
32679,2.50E-03,1.07E-02
32680,2.51E-03,9.90E-03
32681,2.50E-03,1.02E-02
32682,2.51E-03,9.35E-03
32683,2.50E-03,9.62E-03
32684,2.52E-03,8.80E-03
32685,2.52E-03,9.07E-03
32686,2.51E-03,8.24E-03
32687,2.52E-03,8.52E-03
32688,2.52E-03,7.69E-03
32689,2.51E-03,7.97E-03
32690,2.54E-03,7.14E-03
32691,2.54E-03,7.41E-03
32692,2.52E-03,6.59E-03
32693,2.54E-03,6.86E-03
32694,2.52E-03,6.03E-03
32695,2.52E-03,6.31E-03
32696,2.53E-03,5.48E-03
32697,2.54E-03,5.76E-03
32698,2.54E-03,4.93E-03
32699,2.56E-03,5.21E-03
32700,2.58E-03,4.38E-03
32701,2.58E-03,4.65E-03
32702,2.62E-03,3.82E-03
32703,2.60E-03,4.10E-03
32704,2.67E-03,3.26E-03
32705,2.63E-03,3.54E-03
32706,2.67E-03,2.70E-03
32707,2.67E-03,2.98E-03
32708,2.69E-03,2.41E-03
32709,3.13E-03,1.76E-03
32710,2.57E-03,1.61E-03
32711,2.56E-03,1.67E-03
32712,2.59E-03,1.51E-03
32713,2.58E-03,1.56E-03
32714,2.55E-03,1.39E-03
32715,2.57E-03,1.45E-03
32716,2.46E-03,1.33E-03
32717,2.25E-03,1.08E-03
32718,2.19E-03,1.09E-03
32719,2.31E-03,1.04E-03
32720,2.27E-03,1.06E-03
32721,2.37E-03,9.94E-04
32722,2.35E-03,1.02E-03
32723,2.43E-03,9.57E-04
32724,2.42E-03,9.74E-04
32725,2.48E-03,9.44E-04
32726,2.44E-03,8.95E-04
32727,2.43E-03,9.10E-04
32728,2.38E-03,8.70E-04
32729,2.38E-03,8.81E-04
32730,2.39E-03,8.64E-04
32731,2.36E-03,8.65E-04
32732,2.43E-03,8.55E-04
32733,2.41E-03,8.60E-04
32734,2.48E-03,8.33E-04
32735,2.45E-03,8.45E-04
32736,2.51E-03,8.25E-04
32737,2.46E-03,8.34E-04
32738,2.48E-03,8.23E-04
32739,2.46E-03,8.71E-04
32740,2.45E-03,8.52E-04
32741,2.46E-03,8.98E-04
32742,2.45E-03,8.88E-04
32743,2.43E-03,9.07E-04
32744,2.45E-03,9.04E-04
32745,2.47E-03,9.18E-04
32746,2.44E-03,9.12E-04
32747,2.44E-03,9.29E-04
32748,2.46E-03,9.24E-04
32749,2.42E-03,9.41E-04
32750,2.41E-03,9.34E-04
32751,2.42E-03,9.59E-04
32752,2.41E-03,9.50E-04
32753,2.42E-03,9.80E-04
32754,2.42E-03,9.69E-04
32755,2.44E-03,1.00E-03
32756,2.43E-03,9.92E-04
32757,2.46E-03,1.03E-03
32758,2.44E-03,1.02E-03
32759,2.43E-03,1.05E-03
32760,2.43E-03,1.04E-03
32761,2.37E-03,1.06E-03
32762,2.38E-03,1.06E-03
32763,2.28E-03,1.07E-03
32764,2.33E-03,1.07E-03
32765,2.21E-03,1.08E-03
32766,2.24E-03,1.08E-03
32767,2.24E-03,1.11E-03
32768,2.21E-03,1.10E-03
32769,2.35E-03,1.14E-03
32770,2.30E-03,1.12E-03
32771,2.45E-03,1.15E-03
32772,2.41E-03,1.35E-03
32773,2.47E-03,1.30E-03
32774,2.37E-03,1.46E-03
32775,2.36E-03,1.40E-03
32776,2.45E-03,1.57E-03
32777,2.40E-03,1.51E-03
32778,2.63E-03,1.69E-03
32779,2.53E-03,1.63E-03
32780,2.76E-03,1.75E-03
32781,3.01E-03,2.42E-03
32782,3.31E-03,3.59E-03
32783,2.35E-03,1.10E-02
32784,1.98E-03,9.27E-04
32785,2.01E-03,8.82E-04
32786,2.50E-03,7.03E-04
32787,2.49E-03,6.93E-04
32788,2.53E-03,5.88E-04
32789,2.48E-03,5.84E-04
32790,2.94E-03,1.01E-03
32791,2.92E-03,9.74E-04
32792,2.55E-03,1.06E-03
32793,2.88E-03,1.61E-03
32794,2.79E-03,1.57E-03
32795,3.05E-03,3.02E-03
32796,2.99E-03,2.73E-03
32797,3.13E-03,3.30E-03
32798,2.45E-03,1.14E-02
32799,2.35E-03,1.11E-02
32800,3.37E-03,2.12E-03
