Element Number,Area,Von Mises Stress
110292,8.99E-03,1.07E-02
110293,9.14E-03,1.08E-02
110294,9.18E-03,1.08E-02
110295,8.86E-03,1.09E-02
110296,8.69E-03,1.10E-02
110297,8.34E-03,1.10E-02
110298,8.25E-03,1.11E-02
110299,8.17E-03,1.12E-02
110300,8.04E-03,1.12E-02
110301,7.92E-03,1.13E-02
110302,7.86E-03,1.14E-02
110303,7.81E-03,1.15E-02
110304,7.71E-03,1.15E-02
110305,7.51E-03,1.16E-02
110306,7.16E-03,1.17E-02
110307,7.90E-03,2.80E-02
110308,6.59E-03,5.40E-03
110309,7.40E-03,1.96E-02
110310,8.48E-03,7.06E-03
110311,8.11E-03,1.49E-02
110312,8.12E-03,1.49E-02
110313,8.12E-03,1.48E-02
110314,8.12E-03,1.48E-02
110315,8.12E-03,1.48E-02
110316,8.12E-03,1.47E-02
110317,8.12E-03,1.47E-02
110318,8.12E-03,1.46E-02
110319,8.12E-03,1.46E-02
110320,8.12E-03,1.45E-02
110321,8.12E-03,1.45E-02
110322,8.12E-03,1.44E-02
110323,8.12E-03,1.44E-02
110324,8.12E-03,1.44E-02
110325,8.12E-03,1.43E-02
110326,8.13E-03,1.43E-02
110327,8.13E-03,1.42E-02
110328,8.13E-03,1.42E-02
110329,8.13E-03,1.41E-02
110330,8.13E-03,1.41E-02
110331,8.13E-03,1.40E-02
110332,8.13E-03,1.40E-02
110333,8.13E-03,1.39E-02
110334,8.13E-03,1.39E-02
110335,8.14E-03,1.38E-02
110336,8.14E-03,1.38E-02
110337,8.14E-03,1.37E-02
110338,8.14E-03,1.37E-02
110339,8.15E-03,1.36E-02
110340,8.15E-03,1.36E-02
110341,8.15E-03,1.35E-02
110342,8.16E-03,1.35E-02
110343,8.16E-03,1.34E-02
110344,8.17E-03,1.34E-02
110345,8.17E-03,1.33E-02
110346,8.17E-03,1.33E-02
110347,8.18E-03,1.32E-02
110348,8.18E-03,1.32E-02
110349,8.19E-03,1.31E-02
110350,8.19E-03,1.31E-02
110351,8.20E-03,1.30E-02
110352,8.21E-03,1.30E-02
110353,8.21E-03,1.29E-02
110354,8.22E-03,1.29E-02
110355,8.23E-03,1.28E-02
110356,8.24E-03,1.27E-02
110357,8.25E-03,1.27E-02
110358,8.27E-03,1.26E-02
110359,8.28E-03,1.26E-02
110360,8.30E-03,1.25E-02
110361,8.32E-03,1.25E-02
110362,8.34E-03,1.24E-02
110363,8.37E-03,1.24E-02
110364,8.40E-03,1.23E-02
110365,8.44E-03,1.22E-02
110366,8.49E-03,1.22E-02
110367,8.55E-03,1.21E-02
110368,8.62E-03,1.21E-02
110369,8.72E-03,1.20E-02
110370,8.85E-03,1.20E-02
110371,9.04E-03,1.19E-02
110372,9.31E-03,1.19E-02
110373,9.75E-03,1.18E-02
110374,1.05E-02,1.17E-02
110375,1.06E-02,1.17E-02
110376,9.44E-03,1.16E-02
110377,8.56E-03,1.16E-02
110378,8.59E-03,1.15E-02
110379,8.64E-03,1.14E-02
110380,8.70E-03,1.14E-02
110381,8.78E-03,1.13E-02
110382,8.87E-03,1.13E-02
110383,8.98E-03,1.12E-02
110384,9.12E-03,1.12E-02
110385,9.30E-03,1.11E-02
110386,9.55E-03,1.10E-02
110387,9.87E-03,1.10E-02
110388,9.57E-03,1.09E-02
110389,8.56E-03,1.08E-02
110390,6.47E-03,1.08E-02
110391,5.24E-03,1.07E-02
110392,6.05E-03,1.07E-02
110393,6.66E-03,1.06E-02
110394,6.91E-03,1.06E-02
110395,7.10E-03,1.05E-02
110396,7.25E-03,1.05E-02
110397,7.36E-03,1.05E-02
110398,7.45E-03,1.04E-02
110399,7.52E-03,1.04E-02
110400,7.58E-03,1.03E-02
110401,7.65E-03,1.03E-02
110402,7.74E-03,1.02E-02
110403,7.78E-03,1.02E-02
110404,7.78E-03,1.01E-02
110405,7.78E-03,1.01E-02
110406,8.17E-03,1.01E-02
110407,8.70E-03,1.00E-02
110408,8.73E-03,1.00E-02
110409,8.54E-03,9.98E-03
110410,8.45E-03,9.96E-03
110411,8.50E-03,9.94E-03
110412,8.62E-03,9.92E-03
110413,8.70E-03,9.91E-03
110414,8.78E-03,9.90E-03
110415,8.88E-03,9.90E-03
110416,9.00E-03,9.90E-03
110417,9.17E-03,9.91E-03
110418,9.47E-03,9.92E-03
110419,9.77E-03,9.95E-03
110420,9.73E-03,9.97E-03
110421,9.08E-03,1.00E-02
110422,8.19E-03,1.00E-02
110423,7.80E-03,1.01E-02
110424,7.79E-03,1.01E-02
110425,7.80E-03,1.02E-02
110426,7.81E-03,1.02E-02
110427,7.82E-03,1.03E-02
110428,7.83E-03,1.04E-02
110429,7.84E-03,1.04E-02
110430,7.84E-03,1.05E-02
110431,7.86E-03,1.06E-02
110432,7.87E-03,1.07E-02
110433,7.82E-03,1.08E-02
110434,7.77E-03,1.09E-02
110435,7.75E-03,1.11E-02
110436,7.72E-03,1.12E-02
110437,7.76E-03,1.13E-02
110438,7.93E-03,1.14E-02
110439,8.10E-03,1.16E-02
110440,8.28E-03,1.17E-02
110441,8.63E-03,1.19E-02
110442,9.12E-03,1.20E-02
110443,7.42E-03,5.98E-03
110444,7.76E-03,2.13E-02
110445,7.65E-03,2.08E-02
110446,8.89E-03,1.11E-02
110447,8.48E-03,1.10E-02
110448,7.51E-03,1.09E-02
110449,7.54E-03,1.08E-02
110450,7.28E-03,1.07E-02
110451,7.38E-03,1.07E-02
110452,7.48E-03,1.06E-02
110453,7.53E-03,1.05E-02
110454,7.66E-03,1.05E-02
110455,7.72E-03,1.04E-02
110456,7.76E-03,1.03E-02
110457,7.80E-03,1.02E-02
110458,7.83E-03,1.02E-02
110459,7.86E-03,1.01E-02
110460,7.88E-03,1.00E-02
110461,7.90E-03,9.97E-03
110462,7.92E-03,9.90E-03
110463,7.96E-03,9.84E-03
110464,7.99E-03,9.78E-03
110465,7.98E-03,9.72E-03
110466,7.98E-03,9.66E-03
110467,7.98E-03,9.60E-03
110468,7.97E-03,9.54E-03
110469,7.97E-03,9.49E-03
110470,7.96E-03,9.43E-03
110471,7.96E-03,9.38E-03
110472,7.95E-03,9.33E-03
110473,7.95E-03,9.28E-03
110474,7.94E-03,9.23E-03
110475,7.93E-03,9.18E-03
110476,7.92E-03,9.13E-03
110477,7.92E-03,9.09E-03
110478,7.91E-03,9.05E-03
110479,7.90E-03,9.00E-03
110480,7.89E-03,8.96E-03
110481,7.88E-03,8.92E-03
110482,7.87E-03,8.88E-03
110483,7.85E-03,8.84E-03
110484,7.82E-03,8.80E-03
110485,7.76E-03,8.76E-03
110486,7.70E-03,8.72E-03
110487,7.74E-03,8.68E-03
110488,7.84E-03,8.65E-03
110489,7.99E-03,8.60E-03
110490,8.29E-03,8.56E-03
110491,9.87E-03,8.51E-03
110492,7.60E-03,7.48E-03
110493,6.41E-03,5.44E-03
110494,5.58E-03,5.45E-03
110495,5.43E-03,5.46E-03
110496,5.97E-03,5.44E-03
110497,7.59E-03,7.05E-03
110498,7.78E-03,7.04E-03
110499,9.99E-03,7.03E-03
110500,1.03E-02,7.02E-03
110501,1.03E-02,7.00E-03
110502,1.02E-02,6.98E-03
110503,9.08E-03,6.96E-03
110504,7.97E-03,6.94E-03
110505,7.16E-03,6.92E-03
110506,6.89E-03,6.90E-03
110507,6.73E-03,6.89E-03
110508,6.53E-03,6.87E-03
110509,6.27E-03,6.86E-03
110510,5.93E-03,6.85E-03
110511,5.48E-03,6.84E-03
110512,5.69E-03,6.84E-03
110513,6.39E-03,6.83E-03
110514,6.51E-03,6.83E-03
110515,6.58E-03,6.83E-03
110516,6.49E-03,6.83E-03
110517,6.44E-03,6.83E-03
110518,7.66E-03,6.83E-03
110519,9.52E-03,6.84E-03
110520,9.86E-03,6.84E-03
110521,9.69E-03,6.84E-03
110522,9.49E-03,6.84E-03
110523,9.28E-03,6.84E-03
110524,8.77E-03,6.84E-03
110525,8.48E-03,6.83E-03
110526,8.20E-03,6.83E-03
110527,8.04E-03,6.83E-03
110528,8.09E-03,6.82E-03
110529,8.10E-03,6.82E-03
110530,8.25E-03,6.81E-03
110531,9.36E-03,6.81E-03
110532,1.02E-02,6.81E-03
110533,9.92E-03,6.80E-03
110534,9.49E-03,6.79E-03
110535,9.22E-03,6.77E-03
110536,9.23E-03,6.76E-03
110537,9.48E-03,6.74E-03
110538,9.92E-03,6.72E-03
110539,1.05E-02,6.70E-03
110540,1.07E-02,6.67E-03
110541,1.02E-02,6.64E-03
110542,9.70E-03,6.61E-03
110543,9.39E-03,6.57E-03
110544,9.17E-03,6.54E-03
110545,9.06E-03,6.50E-03
110546,9.05E-03,6.46E-03
110547,8.90E-03,6.42E-03
110548,8.67E-03,6.38E-03
110549,8.52E-03,6.34E-03
110550,8.43E-03,6.30E-03
110551,8.37E-03,6.26E-03
110552,8.32E-03,6.21E-03
110553,8.29E-03,6.17E-03
110554,8.26E-03,6.13E-03
110555,8.16E-03,6.09E-03
110556,7.92E-03,6.04E-03
110557,7.77E-03,6.00E-03
110558,7.75E-03,5.96E-03
110559,7.72E-03,5.92E-03
110560,7.69E-03,5.88E-03
110561,7.66E-03,5.84E-03
110562,7.62E-03,5.80E-03
110563,7.58E-03,5.76E-03
110564,7.53E-03,5.73E-03
110565,7.48E-03,5.69E-03
110566,7.41E-03,5.65E-03
110567,7.33E-03,5.62E-03
110568,7.24E-03,5.59E-03
110569,7.11E-03,5.55E-03
110570,6.94E-03,5.52E-03
110571,6.90E-03,5.49E-03
110572,7.07E-03,5.47E-03
110573,7.24E-03,5.44E-03
110574,7.24E-03,5.41E-03
110575,7.15E-03,5.39E-03
110576,7.04E-03,5.37E-03
110577,6.86E-03,5.34E-03
110578,6.56E-03,5.32E-03
110579,6.49E-03,5.31E-03
110580,6.90E-03,5.29E-03
110581,7.35E-03,5.28E-03
110582,7.62E-03,5.27E-03
110583,7.77E-03,5.26E-03
110584,7.95E-03,5.25E-03
110585,8.23E-03,5.24E-03
110586,8.49E-03,5.22E-03
110587,9.64E-03,5.17E-03
110588,7.98E-03,5.18E-03
110589,7.22E-03,5.18E-03
110590,7.01E-03,5.16E-03
110591,7.77E-03,8.26E-03
110592,7.97E-03,8.15E-03
110593,5.88E-03,7.76E-03
110594,7.01E-03,7.71E-03
110595,7.62E-03,7.98E-03
110596,4.39E-03,8.85E-03
110597,6.33E-03,8.68E-03
110598,8.32E-03,7.46E-03
110599,6.22E-03,1.79E-02
110600,6.81E-03,1.85E-02
110601,7.19E-03,1.89E-02
110602,6.38E-03,1.94E-02
110603,6.75E-03,8.47E-03
110604,8.03E-03,9.60E-03
110605,7.88E-03,9.72E-03
110606,7.94E-03,1.02E-02
110607,7.33E-03,1.35E-02
110608,7.65E-03,1.71E-02
110609,5.91E-03,1.75E-02
110610,8.61E-03,7.43E-03
110611,7.13E-03,6.85E-03
110612,5.95E-03,6.86E-03
110613,8.41E-03,8.16E-03
110614,7.17E-03,8.23E-03
110615,7.70E-03,2.08E-02
110616,7.81E-03,2.08E-02
110617,7.98E-03,2.04E-02
110618,8.14E-03,2.00E-02
110619,8.29E-03,1.96E-02
110620,8.46E-03,1.92E-02
110621,8.37E-03,1.87E-02
110622,8.15E-03,1.83E-02
110623,7.95E-03,1.79E-02
110624,7.53E-03,1.75E-02
110625,7.55E-03,1.71E-02
110626,7.76E-03,1.65E-02
110627,6.88E-03,5.15E-03
110628,7.42E-03,5.32E-03
110629,5.52E-03,1.93E-02
110630,5.69E-03,1.94E-02
110631,5.75E-03,1.94E-02
110632,5.67E-03,1.94E-02
110633,5.67E-03,1.95E-02
110634,5.75E-03,1.95E-02
110635,5.80E-03,1.96E-02
110636,5.86E-03,1.96E-02
110637,6.76E-03,1.97E-02
110638,8.29E-03,1.97E-02
110639,8.27E-03,1.98E-02
110640,8.76E-03,1.98E-02
110641,8.97E-03,1.99E-02
110642,9.04E-03,2.00E-02
110643,9.32E-03,2.00E-02
110644,9.37E-03,2.01E-02
110645,9.37E-03,2.02E-02
110646,9.29E-03,2.03E-02
110647,8.16E-03,2.03E-02
110648,6.71E-03,2.04E-02
110649,6.42E-03,2.04E-02
110650,6.36E-03,2.05E-02
110651,5.59E-03,2.05E-02
110652,5.67E-03,2.06E-02
110653,5.89E-03,2.06E-02
110654,6.33E-03,2.06E-02
110655,6.88E-03,2.06E-02
110656,6.98E-03,2.07E-02
110657,7.43E-03,2.07E-02
110658,7.50E-03,2.07E-02
110659,7.56E-03,2.08E-02
110660,7.68E-03,2.08E-02
110661,7.73E-03,2.08E-02
110662,7.76E-03,2.08E-02
110663,7.80E-03,2.09E-02
110664,7.82E-03,2.09E-02
110665,7.85E-03,2.09E-02
110666,7.86E-03,2.09E-02
110667,7.84E-03,2.10E-02
110668,7.84E-03,2.10E-02
110669,7.91E-03,2.10E-02
110670,7.97E-03,2.10E-02
110671,8.00E-03,2.10E-02
110672,8.02E-03,2.11E-02
110673,8.03E-03,2.11E-02
110674,8.04E-03,2.11E-02
110675,8.09E-03,2.11E-02
110676,8.15E-03,2.11E-02
110677,8.17E-03,2.12E-02
110678,8.17E-03,2.12E-02
110679,8.18E-03,2.12E-02
110680,8.18E-03,2.12E-02
110681,8.18E-03,2.12E-02
110682,8.19E-03,2.12E-02
110683,8.20E-03,2.13E-02
110684,8.20E-03,2.13E-02
110685,8.21E-03,2.13E-02
110686,8.22E-03,2.13E-02
110687,8.22E-03,2.13E-02
110688,8.23E-03,2.13E-02
110689,8.24E-03,2.14E-02
110690,8.25E-03,2.14E-02
110691,8.26E-03,2.14E-02
110692,8.27E-03,2.14E-02
110693,8.28E-03,2.14E-02
110694,8.29E-03,2.14E-02
110695,8.31E-03,2.14E-02
110696,8.33E-03,2.14E-02
110697,8.34E-03,2.14E-02
110698,8.36E-03,2.14E-02
110699,8.39E-03,2.14E-02
110700,8.42E-03,2.14E-02
110701,8.45E-03,2.14E-02
110702,8.49E-03,2.14E-02
110703,8.53E-03,2.14E-02
110704,8.56E-03,2.14E-02
110705,8.58E-03,2.14E-02
110706,8.60E-03,2.14E-02
110707,8.62E-03,2.14E-02
110708,8.64E-03,2.14E-02
110709,8.74E-03,2.15E-02
110710,8.88E-03,2.15E-02
110711,9.04E-03,2.15E-02
110712,9.13E-03,2.15E-02
110713,9.31E-03,2.15E-02
110714,9.56E-03,2.15E-02
110715,9.91E-03,2.16E-02
110716,1.03E-02,2.16E-02
110717,1.04E-02,2.17E-02
110718,1.06E-02,2.17E-02
110719,1.10E-02,2.18E-02
110720,1.10E-02,2.19E-02
110721,1.08E-02,2.20E-02
110722,1.06E-02,2.21E-02
110723,1.07E-02,2.22E-02
110724,1.11E-02,2.23E-02
110725,1.01E-02,2.25E-02
110726,9.07E-03,2.26E-02
110727,8.61E-03,2.27E-02
110728,8.13E-03,2.28E-02
110729,7.79E-03,2.29E-02
110730,7.58E-03,2.30E-02
110731,6.40E-03,2.31E-02
110732,6.12E-03,2.32E-02
110733,5.45E-03,2.32E-02
110734,5.53E-03,2.33E-02
110735,5.50E-03,2.33E-02
110736,5.39E-03,2.34E-02
110737,5.31E-03,2.34E-02
110738,5.03E-03,2.35E-02
110739,4.99E-03,2.35E-02
110740,5.24E-03,2.35E-02
110741,5.62E-03,2.35E-02
110742,6.25E-03,2.36E-02
110743,6.55E-03,2.36E-02
110744,7.06E-03,2.36E-02
110745,7.20E-03,2.36E-02
110746,7.25E-03,2.36E-02
110747,7.25E-03,2.36E-02
110748,7.26E-03,2.36E-02
110749,7.26E-03,2.36E-02
110750,7.50E-03,2.36E-02
110751,7.94E-03,2.36E-02
110752,8.13E-03,2.35E-02
110753,8.14E-03,2.35E-02
110754,8.14E-03,2.35E-02
110755,8.15E-03,2.35E-02
110756,8.21E-03,2.35E-02
110757,8.29E-03,2.35E-02
110758,8.34E-03,2.34E-02
110759,8.36E-03,2.34E-02
110760,8.37E-03,2.34E-02
110761,8.38E-03,2.34E-02
110762,8.40E-03,2.34E-02
110763,8.42E-03,2.34E-02
110764,8.45E-03,2.33E-02
110765,8.47E-03,2.33E-02
110766,8.50E-03,2.33E-02
110767,8.53E-03,2.33E-02
110768,8.57E-03,2.33E-02
110769,8.61E-03,2.33E-02
110770,8.66E-03,2.33E-02
110771,8.71E-03,2.34E-02
110772,8.77E-03,2.34E-02
110773,8.84E-03,2.34E-02
110774,8.92E-03,2.34E-02
110775,8.99E-03,2.35E-02
110776,9.06E-03,2.35E-02
110777,9.16E-03,2.36E-02
110778,9.28E-03,2.36E-02
110779,9.42E-03,2.37E-02
110780,9.59E-03,2.38E-02
110781,9.80E-03,2.39E-02
110782,1.01E-02,2.40E-02
110783,1.04E-02,2.41E-02
110784,1.04E-02,2.42E-02
110785,1.02E-02,2.44E-02
110786,1.03E-02,2.45E-02
110787,1.04E-02,2.47E-02
110788,1.07E-02,2.49E-02
110789,1.07E-02,2.50E-02
110790,5.57E-03,2.52E-02
110791,5.42E-03,2.53E-02
110792,5.35E-03,2.54E-02
110793,5.22E-03,2.55E-02
110794,5.36E-03,2.55E-02
110795,5.74E-03,2.56E-02
110796,5.60E-03,2.57E-02
110797,7.11E-03,1.09E-02
110798,6.64E-03,1.30E-02
110799,6.36E-03,1.29E-02
110800,6.11E-03,1.27E-02
110801,8.87E-03,2.64E-02
110802,7.80E-03,2.17E-02
110803,8.53E-03,6.08E-03
110804,6.87E-03,1.76E-02
110805,6.39E-03,1.76E-02
110806,6.56E-03,1.78E-02
110807,8.08E-03,1.79E-02
110808,7.37E-03,1.19E-02
110809,8.37E-03,1.76E-02
110810,7.85E-03,7.62E-03
110811,7.70E-03,7.61E-03
110812,7.59E-03,7.61E-03
110813,7.14E-03,7.61E-03
110814,6.54E-03,7.61E-03
110815,6.13E-03,7.61E-03
110816,6.23E-03,7.61E-03
110817,6.41E-03,7.63E-03
110818,6.90E-03,7.65E-03
110819,9.25E-03,7.67E-03
110820,9.72E-03,7.67E-03
110821,6.87E-03,7.65E-03
110822,5.76E-03,7.59E-03
110823,7.60E-03,7.58E-03
110824,8.20E-03,2.86E-02
110825,7.47E-03,6.85E-03
110826,7.55E-03,7.23E-03
110827,7.64E-03,7.56E-03
110828,5.13E-03,8.81E-03
110829,6.62E-03,9.14E-03
110830,4.56E-03,9.14E-03
110831,6.37E-03,8.39E-03
110832,6.45E-03,8.37E-03
110833,8.74E-03,1.39E-02
110834,8.22E-03,1.37E-02
110835,7.66E-03,1.35E-02
110836,7.34E-03,1.32E-02
110837,8.22E-03,8.06E-03
110838,8.16E-03,8.09E-03
110839,9.09E-03,8.05E-03
110840,8.65E-03,8.04E-03
110841,7.88E-03,5.30E-03
110842,6.43E-03,1.92E-02
110843,6.15E-03,1.93E-02
110844,7.90E-03,5.58E-03
110845,8.50E-03,2.64E-02
110846,8.45E-03,1.92E-02
110847,6.82E-03,1.94E-02
110848,7.46E-03,8.28E-03
110849,9.08E-03,8.23E-03
110850,5.45E-03,5.72E-03
110851,5.77E-03,6.41E-03
110852,7.35E-03,1.12E-02
110853,6.78E-03,6.66E-03
110854,5.44E-03,2.54E-02
110855,5.58E-03,2.55E-02
110856,5.64E-03,2.55E-02
110857,7.04E-03,2.56E-02
110858,7.01E-03,2.56E-02
110859,7.13E-03,2.56E-02
110860,7.38E-03,2.57E-02
110861,7.49E-03,2.57E-02
110862,7.66E-03,2.58E-02
110863,7.72E-03,2.58E-02
110864,7.76E-03,2.58E-02
110865,7.80E-03,2.59E-02
110866,7.83E-03,2.59E-02
110867,7.85E-03,2.59E-02
110868,7.87E-03,2.60E-02
110869,7.89E-03,2.60E-02
110870,7.90E-03,2.60E-02
110871,7.92E-03,2.61E-02
110872,7.93E-03,2.61E-02
110873,7.94E-03,2.62E-02
110874,7.95E-03,2.62E-02
110875,7.96E-03,2.62E-02
110876,7.98E-03,2.63E-02
110877,7.98E-03,2.63E-02
110878,7.99E-03,2.64E-02
110879,7.99E-03,2.64E-02
110880,7.99E-03,2.65E-02
110881,8.00E-03,2.65E-02
110882,8.00E-03,2.66E-02
110883,8.00E-03,2.66E-02
110884,8.01E-03,2.67E-02
110885,8.01E-03,2.67E-02
110886,8.01E-03,2.68E-02
110887,8.01E-03,2.69E-02
110888,8.01E-03,2.69E-02
110889,8.02E-03,2.70E-02
110890,8.02E-03,2.71E-02
110891,8.02E-03,2.71E-02
110892,8.02E-03,2.72E-02
110893,8.02E-03,2.73E-02
110894,8.03E-03,2.74E-02
110895,8.03E-03,2.75E-02
110896,8.03E-03,2.75E-02
110897,8.03E-03,2.76E-02
110898,8.03E-03,2.77E-02
110899,8.03E-03,2.78E-02
110900,7.97E-03,2.79E-02
110901,7.95E-03,2.80E-02
110902,7.93E-03,2.81E-02
110903,7.98E-03,2.82E-02
110904,8.14E-03,2.83E-02
110905,8.18E-03,2.84E-02
110906,8.26E-03,2.85E-02
110907,8.29E-03,2.86E-02
110908,8.28E-03,2.88E-02
110909,8.12E-03,2.89E-02
110910,7.80E-03,2.90E-02
110911,7.62E-03,2.91E-02
110912,7.38E-03,2.94E-02
110913,7.02E-03,2.96E-02
110914,7.02E-03,2.96E-02
110915,7.62E-03,2.95E-02
110916,7.56E-03,2.96E-02
110917,6.55E-03,3.05E-02
110918,8.13E-03,1.51E-02
110919,8.10E-03,1.50E-02
110920,9.14E-03,1.67E-02
110921,9.32E-03,1.67E-02
110922,9.36E-03,1.66E-02
110923,9.40E-03,1.65E-02
110924,9.31E-03,1.64E-02
110925,8.99E-03,1.63E-02
110926,8.86E-03,1.62E-02
110927,8.89E-03,1.61E-02
110928,8.93E-03,1.61E-02
110929,9.00E-03,1.60E-02
110930,9.07E-03,1.59E-02
110931,9.12E-03,1.58E-02
110932,9.15E-03,1.57E-02
110933,9.16E-03,1.56E-02
110934,9.16E-03,1.55E-02
110935,9.16E-03,1.54E-02
110936,9.18E-03,1.53E-02
110937,9.20E-03,1.52E-02
110938,9.22E-03,1.51E-02
110939,9.24E-03,1.50E-02
110940,9.26E-03,1.49E-02
110941,9.28E-03,1.48E-02
110942,9.29E-03,1.46E-02
110943,9.31E-03,1.45E-02
110944,9.33E-03,1.44E-02
110945,9.35E-03,1.43E-02
110946,9.37E-03,1.41E-02
110947,9.39E-03,1.40E-02
110948,9.41E-03,1.39E-02
110949,9.43E-03,1.37E-02
110950,9.46E-03,1.36E-02
110951,9.41E-03,1.35E-02
110952,9.36E-03,1.33E-02
110953,9.36E-03,1.32E-02
110954,9.23E-03,1.30E-02
110955,9.14E-03,1.29E-02
110956,9.13E-03,1.27E-02
110957,9.19E-03,1.26E-02
110958,9.46E-03,1.24E-02
110959,1.07E-02,1.22E-02
110960,5.56E-03,6.67E-03
110961,7.41E-03,6.67E-03
110962,8.04E-03,7.11E-03
110963,5.63E-03,1.87E-02
110964,6.17E-03,1.88E-02
110965,7.12E-03,1.97E-02
110966,6.61E-03,5.25E-03
110967,8.33E-03,2.75E-02
110968,9.00E-03,5.93E-03
110969,9.65E-03,5.83E-03
110970,7.63E-03,6.59E-03
110971,6.88E-03,6.34E-03
110972,6.49E-03,8.07E-03
110973,7.14E-03,8.10E-03
110974,5.24E-03,8.01E-03
110975,4.78E-03,7.97E-03
110976,6.16E-03,1.22E-02
110977,6.20E-03,1.22E-02
110978,6.71E-03,1.22E-02
110979,6.99E-03,1.21E-02
110980,9.06E-03,1.17E-02
110981,9.49E-03,1.15E-02
110982,6.47E-03,1.17E-02
110983,6.94E-03,1.16E-02
110984,7.23E-03,1.14E-02
110985,8.52E-03,7.62E-03
110986,7.41E-03,1.12E-02
110987,5.52E-03,1.13E-02
110988,6.45E-03,1.20E-02
110989,9.05E-03,8.14E-03
110990,9.16E-03,8.12E-03
110991,9.26E-03,8.11E-03
110992,9.24E-03,8.09E-03
110993,8.95E-03,8.08E-03
110994,8.89E-03,8.06E-03
110995,7.93E-03,8.05E-03
110996,6.57E-03,8.03E-03
110997,6.46E-03,8.02E-03
110998,6.49E-03,8.01E-03
110999,6.34E-03,8.00E-03
111000,6.18E-03,7.99E-03
111001,5.91E-03,7.99E-03
111002,5.66E-03,7.98E-03
111003,5.34E-03,7.97E-03
111004,5.48E-03,7.97E-03
111005,5.93E-03,7.97E-03
111006,7.65E-03,7.97E-03
111007,7.74E-03,7.96E-03
111008,8.02E-03,7.96E-03
111009,8.04E-03,7.95E-03
111010,7.72E-03,7.94E-03
111011,7.27E-03,7.94E-03
111012,7.04E-03,7.93E-03
111013,6.84E-03,7.92E-03
111014,6.57E-03,7.92E-03
111015,6.20E-03,7.91E-03
111016,8.08E-03,7.91E-03
111017,9.11E-03,7.91E-03
111018,1.02E-02,7.90E-03
111019,1.06E-02,7.89E-03
111020,1.06E-02,7.88E-03
111021,1.02E-02,7.87E-03
111022,9.77E-03,7.86E-03
111023,8.48E-03,7.85E-03
111024,7.61E-03,7.84E-03
111025,7.01E-03,7.83E-03
111026,5.84E-03,7.82E-03
111027,5.32E-03,7.81E-03
111028,5.40E-03,7.80E-03
111029,5.34E-03,7.80E-03
111030,8.54E-03,7.80E-03
111031,9.71E-03,7.79E-03
111032,1.09E-02,7.79E-03
111033,1.09E-02,7.78E-03
111034,1.02E-02,7.77E-03
111035,8.68E-03,7.76E-03
111036,7.11E-03,7.75E-03
111037,6.77E-03,7.74E-03
111038,6.80E-03,7.73E-03
111039,6.92E-03,7.72E-03
111040,7.38E-03,7.70E-03
111041,9.66E-03,8.08E-03
111042,8.65E-03,8.18E-03
111043,7.80E-03,8.28E-03
111044,7.66E-03,8.36E-03
111045,7.58E-03,8.45E-03
111046,7.23E-03,8.63E-03
111047,7.43E-03,8.54E-03
111048,7.70E-03,9.24E-03
111049,8.02E-03,9.50E-03
111050,8.08E-03,9.41E-03
111051,8.10E-03,9.33E-03
111052,6.50E-03,7.33E-03
111053,6.53E-03,7.50E-03
111054,6.70E-03,7.55E-03
111055,7.73E-03,7.52E-03
111056,8.27E-03,7.52E-03
111057,6.94E-03,7.51E-03
111058,6.58E-03,7.49E-03
111059,6.48E-03,7.47E-03
111060,6.50E-03,7.45E-03
111061,6.52E-03,7.45E-03
111062,7.72E-03,7.45E-03
111063,7.83E-03,7.45E-03
111064,7.81E-03,7.48E-03
111065,7.71E-03,7.46E-03
111066,6.61E-03,1.79E-02
111067,6.87E-03,1.80E-02
111068,7.20E-03,1.81E-02
111069,7.02E-03,1.84E-02
111070,7.30E-03,1.84E-02
111071,7.25E-03,1.83E-02
111072,7.20E-03,1.82E-02
111073,7.48E-03,1.90E-02
111074,6.90E-03,1.93E-02
111075,7.45E-03,1.91E-02
111076,7.43E-03,8.47E-03
111077,7.84E-03,9.85E-03
111078,7.85E-03,1.00E-02
111079,7.47E-03,9.94E-03
111080,8.39E-03,1.02E-02
111081,8.61E-03,1.03E-02
111082,8.91E-03,1.04E-02
111083,9.02E-03,1.04E-02
111084,8.77E-03,1.05E-02
111085,8.74E-03,1.06E-02
111086,8.35E-03,1.07E-02
111087,8.23E-03,1.07E-02
111088,8.22E-03,1.08E-02
111089,7.97E-03,1.08E-02
111090,7.93E-03,1.09E-02
111091,7.80E-03,1.10E-02
111092,7.75E-03,1.11E-02
111093,7.57E-03,1.11E-02
111094,7.39E-03,1.12E-02
111095,6.73E-03,1.12E-02
111096,6.31E-03,1.12E-02
111097,6.92E-03,1.31E-02
111098,7.28E-03,1.34E-02
111099,7.15E-03,1.33E-02
111100,8.44E-03,1.72E-02
111101,7.27E-03,1.74E-02
111102,8.24E-03,1.73E-02
111103,8.47E-03,1.72E-02
111104,7.03E-03,8.03E-03
111105,6.85E-03,1.19E-02
111106,8.68E-03,7.43E-03
111107,8.69E-03,7.42E-03
111108,9.27E-03,7.41E-03
111109,9.79E-03,7.39E-03
111110,9.92E-03,7.37E-03
111111,9.67E-03,7.35E-03
111112,9.60E-03,7.32E-03
111113,9.43E-03,7.30E-03
